año;canton;provincia;tipoEmpresa;ventasTotales
2020;Baños de Agua Santa;Tungurahua;Microempresa;24747
2020;Patate;Tungurahua;Microempresa;44540
2020;Quevedo;Los Ríos;Microempresa;72431
2020;Ventanas;Los Ríos;Microempresa;83568
2020;Babahoyo;Los Ríos;Microempresa;67771
2020;Quevedo;Los Ríos;Microempresa;50333
2020;Quito;Pichincha;Microempresa;1033040
2020;Quito;Pichincha;Microempresa;3041805
2020;Quito;Pichincha;Microempresa;148026
2020;Quito;Pichincha;Microempresa;54858
2020;Quito;Pichincha;Microempresa;164887
2020;Gonzalo Pizarro;Sucumbíos;Pequeña empresa;605947
2020;Lago Agrio;Sucumbíos;Pequeña empresa;1185536
2020;Shushufindi;Sucumbíos;Pequeña empresa;1405931
2020;Lago Agrio;Sucumbíos;Pequeña empresa;561768
2020;Shushufindi;Sucumbíos;Pequeña empresa;684122
2020;Shushufindi;Sucumbíos;Pequeña empresa;288824
2020;Shushufindi;Sucumbíos;Pequeña empresa;117047
2020;Mejía;Pichincha;Pequeña empresa;125913
2020;Rumiñahui;Pichincha;Pequeña empresa;376552
2020;San Miguel de los Bancos;Pichincha;Pequeña empresa;380275
2020;Cayambe;Pichincha;Pequeña empresa;689856
2020;Cayambe;Pichincha;Pequeña empresa;384423
2020;Cayambe;Pichincha;Pequeña empresa;346185
2020;Cayambe;Pichincha;Pequeña empresa;379428
2020;Mejía;Pichincha;Pequeña empresa;388611
2020;Mejía;Pichincha;Pequeña empresa;1442658
2020;Pedro Moncayo;Pichincha;Pequeña empresa;320755
2020;Rumiñahui;Pichincha;Pequeña empresa;3163129
2020;Ambato;Tungurahua;Pequeña empresa;951933
2020;Baños de Agua Santa;Tungurahua;Pequeña empresa;587601
2020;Paquisha;Zamora Chinchipe;Microempresa;41
2020;Quito;Pichincha;Microempresa;3041
2020;Quito;Pichincha;Microempresa;48799
2020;Quito;Pichincha;Microempresa;16031
2020;Quito;Pichincha;Microempresa;19334
2020;Shushufindi;Sucumbíos;Microempresa;69604
2020;Baños de Agua Santa;Tungurahua;Microempresa;61225
2020;Machala;El Oro;Microempresa;26743
2020;Zaruma;El Oro;Microempresa;16679
2020;Chinchipe;Zamora Chinchipe;Microempresa;80923
2020;Quito;Pichincha;Microempresa;11352
2020;Quito;Pichincha;Microempresa;83037
2020;Quito;Pichincha;Microempresa;5443
2020;La Joya de los Sachas;Orellana;Pequeña empresa;151743
2020;Machala;El Oro;"Mediana empresa ""A""";1872310
2020;Arenillas;El Oro;"Mediana empresa ""B""";3499621
2020;Ambato;Tungurahua;Pequeña empresa;717260
2020;Quito;Pichincha;Pequeña empresa;1680763
2020;Quito;Pichincha;Pequeña empresa;1106326
2020;Quito;Pichincha;Grande empresa;5556114
2020;Shushufindi;Sucumbíos;"Mediana empresa ""A""";1297477
2020;Riobamba;Chimborazo;"Mediana empresa ""A""";1756541
2020;Quito;Pichincha;"Mediana empresa ""A""";6145531
2020;Quito;Pichincha;"Mediana empresa ""A""";26818073
2020;Orellana;Orellana;"Mediana empresa ""B""";4104689
2020;Isabela;Galápagos;Microempresa;105
2020;Santa Cruz;Galápagos;Microempresa;23975
2020;Machala;El Oro;Microempresa;48111
2020;Montúfar;Carchi;Microempresa;20
2020;Tulcán;Carchi;Microempresa;38317
2020;Zamora;Zamora Chinchipe;Microempresa;606
2020;Tulcán;Carchi;Microempresa;53261
2020;Tulcán;Carchi;Microempresa;5605
2020;La Joya de los Sachas;Orellana;Microempresa;48910
2020;Orellana;Orellana;Microempresa;29264
2020;Orellana;Orellana;Microempresa;51046
2020;Orellana;Orellana;Microempresa;62259
2020;Cayambe;Pichincha;Microempresa;116946
2020;Mejía;Pichincha;Microempresa;107683
2020;Pedro Moncayo;Pichincha;Microempresa;2501
2020;San Miguel de los Bancos;Pichincha;Microempresa;7047
2020;Rumiñahui;Pichincha;Microempresa;84213
2020;Rumiñahui;Pichincha;Microempresa;15632
2020;Quevedo;Los Ríos;Microempresa;158939
2020;Valencia;Los Ríos;Microempresa;21840
2020;Vinces;Los Ríos;Microempresa;29759
2020;Babahoyo;Los Ríos;Microempresa;3476
2020;El Guabo;El Oro;Microempresa;22976
2020;Machala;El Oro;Microempresa;380307
2020;Pasaje;El Oro;Microempresa;20810
2020;Machala;El Oro;Microempresa;59989
2020;Machala;El Oro;Microempresa;21019
2020;Quito;Pichincha;Microempresa;2040081
2020;Quito;Pichincha;Microempresa;5130072
2020;Quito;Pichincha;Microempresa;144265
2020;Quito;Pichincha;Microempresa;117142
2020;Quito;Pichincha;Microempresa;733174
2020;Orellana;Orellana;Microempresa;1500
2020;Quito;Pichincha;Microempresa;71574
2020;Quito;Pichincha;Microempresa;15573
2020;Machala;El Oro;Pequeña empresa;1578450
2020;Machala;El Oro;Pequeña empresa;867216
2020;Antonio Ante;Imbabura;Microempresa;20600
2020;Cotacachi;Imbabura;Microempresa;51325
2020;Cotacachi;Imbabura;Microempresa;26799
2020;Ibarra;Imbabura;Microempresa;311581
2020;Ibarra;Imbabura;Microempresa;4192
2020;Ibarra;Imbabura;Microempresa;69483
2020;Otavalo;Imbabura;Microempresa;106696
2020;Otavalo;Imbabura;Microempresa;32216
2020;Antonio Ante;Imbabura;Microempresa;2250
2020;Ibarra;Imbabura;Microempresa;32143
2020;Ibarra;Imbabura;Microempresa;122
2020;Otavalo;Imbabura;Microempresa;3740
2020;Otavalo;Imbabura;Microempresa;3845
2020;Otavalo;Imbabura;Microempresa;37543
2020;Cotacachi;Imbabura;Pequeña empresa;249999
2020;Ibarra;Imbabura;Pequeña empresa;1593501
2020;Ibarra;Imbabura;Pequeña empresa;138680
2020;Otavalo;Imbabura;Pequeña empresa;1877603
2020;San Miguel de Urcuqui;Imbabura;Pequeña empresa;420845
2020;Yantzaza (Yanzatza);Zamora Chinchipe;Pequeña empresa;510442
2020;El pangui;Zamora Chinchipe;Pequeña empresa;262911
2020;Quito;Pichincha;Pequeña empresa;3167214
2020;Quito;Pichincha;Pequeña empresa;360110
2020;Quito;Pichincha;Pequeña empresa;40262887
2020;Quito;Pichincha;Pequeña empresa;504256
2020;Quito;Pichincha;Pequeña empresa;818564
2020;Quito;Pichincha;Pequeña empresa;1652344
2020;El Carmen;Manabí;Microempresa;24024
2020;Portoviejo;Manabí;Microempresa;8790
2020;Portoviejo;Manabí;Microempresa;570
2020;Puerto López;Manabí;Microempresa;30565
2020;Alausí;Chimborazo;Microempresa;1
2020;Riobamba;Chimborazo;Microempresa;1786
2020;Riobamba;Chimborazo;Microempresa;17
2020;Riobamba;Chimborazo;Microempresa;4778
2020;Pangua;Cotopaxi;Microempresa;13
2020;Latacunga;Cotopaxi;Microempresa;66800
2020;Saquisilí;Cotopaxi;Microempresa;69649
2020;Lago Agrio;Sucumbíos;Microempresa;29627
2020;Shushufindi;Sucumbíos;Microempresa;14962
2020;Alausí;Chimborazo;Microempresa;3383
2020;Riobamba;Chimborazo;Microempresa;91204
2020;Riobamba;Chimborazo;Microempresa;429788
2020;Latacunga;Cotopaxi;Microempresa;173341
2020;Ambato;Tungurahua;Microempresa;130922
2020;Baños de Agua Santa;Tungurahua;Microempresa;29788
2020;Ambato;Tungurahua;Microempresa;46536
2020;Ambato;Tungurahua;Microempresa;55969
2020;Ambato;Tungurahua;Microempresa;48710
2020;Baños de Agua Santa;Tungurahua;Microempresa;130455
2020;Santiago de Píllaro;Tungurahua;Microempresa;5811
2020;Isabela;Galápagos;Microempresa;152439
2020;San Cristóbal;Galápagos;Microempresa;86883
2020;Santa Cruz;Galápagos;Microempresa;224134
2020;Santa Cruz;Galápagos;Microempresa;95247
2020;Lago Agrio;Sucumbíos;Microempresa;38215
2020;Guayaquil;Guayas;Microempresa;78176
2020;Guayaquil;Guayas;Microempresa;2455
2020;Latacunga;Cotopaxi;Pequeña empresa;178746
2020;Orellana;Orellana;"Mediana empresa ""B""";2643962
2020;Huaquillas;El Oro;"Mediana empresa ""B""";3911908
2020;Huaquillas;El Oro;Pequeña empresa;122859
2020;El Guabo;El Oro;Pequeña empresa;235734
2020;Huaquillas;El Oro;Pequeña empresa;1281669
2020;Machala;El Oro;Pequeña empresa;1039063
2020;Pasaje;El Oro;Pequeña empresa;685172
2020;Machala;El Oro;Pequeña empresa;5189909
2020;Machala;El Oro;Pequeña empresa;425793
2020;Pasaje;El Oro;Pequeña empresa;518948
2020;Santa Rosa;El Oro;Pequeña empresa;721686
2020;Tena;Napo;Microempresa;2154
2020;El chaco;Napo;Microempresa;5500
2020;Archidona;Napo;Microempresa;19651
2020;Tena;Napo;Microempresa;8
2020;Archidona;Napo;Pequeña empresa;169673
2020;Tena;Napo;Pequeña empresa;163340
2020;Tena;Napo;Pequeña empresa;303363
2020;San Miguel;Bolívar;Microempresa;11353
2020;Cuenca;Azuay;Microempresa;70188
2020;Cuenca;Azuay;Microempresa;66105
2020;Riobamba;Chimborazo;Pequeña empresa;144243
2020;Daule;Guayas;Pequeña empresa;286389
2020;Guayaquil;Guayas;Pequeña empresa;310808
2020;Guayaquil;Guayas;Pequeña empresa;1078157
2020;Guayaquil;Guayas;Pequeña empresa;178396
2020;Tulcán;Carchi;Microempresa;84907
2020;Tulcán;Carchi;Microempresa;190061
2020;La Maná;Cotopaxi;Microempresa;77280
2020;Latacunga;Cotopaxi;Microempresa;265138
2020;Pangua;Cotopaxi;Microempresa;45000
2020;Salcedo;Cotopaxi;Microempresa;43983
2020;La Maná;Cotopaxi;Microempresa;21028
2020;Latacunga;Cotopaxi;Microempresa;44580
2020;Pujilí;Cotopaxi;Microempresa;67212
2020;Guaranda;Bolívar;Microempresa;4667
2020;Camilo Ponce Enríquez;Azuay;Microempresa;49590
2020;Cuenca;Azuay;Microempresa;631836
2020;Girón;Azuay;Microempresa;48408
2020;Cuenca;Azuay;Microempresa;1388281
2020;Cuenca;Azuay;Microempresa;59725
2020;Cuenca;Azuay;Microempresa;123024
2020;Gualaceo;Azuay;Microempresa;35701
2020;Paute;Azuay;Microempresa;37154
2020;Azogues;Cañar;Microempresa;70424
2020;La Troncal;Cañar;Microempresa;34997
2020;La Troncal;Cañar;Microempresa;84374
2020;Guayaquil;Guayas;Microempresa;648877
2020;Samborondón;Guayas;Microempresa;62293
2020;Guayaquil;Guayas;Microempresa;1552465
2020;Guayaquil;Guayas;Microempresa;37895
2020;Guayaquil;Guayas;Microempresa;215688
2020;Samborondón;Guayas;Microempresa;64210
2020;Samborondón;Guayas;Microempresa;24635
2020;Tulcán;Carchi;Pequeña empresa;898632
2020;Montúfar;Carchi;Pequeña empresa;669875
2020;Tulcán;Carchi;Pequeña empresa;525207
2020;Cumandá;Chimborazo;Pequeña empresa;311769
2020;Alausí;Chimborazo;Pequeña empresa;987000
2020;Riobamba;Chimborazo;Pequeña empresa;1528185
2020;La Maná;Cotopaxi;Pequeña empresa;483833
2020;Latacunga;Cotopaxi;Pequeña empresa;139465
2020;Salcedo;Cotopaxi;Pequeña empresa;305692
2020;Latacunga;Cotopaxi;Pequeña empresa;2624354
2020;Pangua;Cotopaxi;Pequeña empresa;211944
2020;Guaranda;Bolívar;Pequeña empresa;127159
2020;General Antonio Elizalde;Guayas;Pequeña empresa;624963
2020;Milagro;Guayas;Pequeña empresa;430236
2020;Daule;Guayas;Pequeña empresa;862325
2020;Daule;Guayas;Pequeña empresa;527964
2020;Daule;Guayas;Pequeña empresa;333902
2020;El Triunfo;Guayas;Pequeña empresa;383669
2020;Atacames;Esmeraldas;Microempresa;145111
2020;Esmeraldas;Esmeraldas;Microempresa;189778
2020;Muisne;Esmeraldas;Microempresa;94830
2020;Quinindé;Esmeraldas;Microempresa;145294
2020;San Lorenzo;Esmeraldas;Microempresa;53701
2020;Esmeraldas;Esmeraldas;Microempresa;35589
2020;Quinindé;Esmeraldas;Microempresa;87027
2020;Pastaza;Pastaza;Microempresa;131141
2020;Pastaza;Pastaza;Microempresa;56239
2020;El Carmen;Manabí;Microempresa;8899
2020;Manta;Manabí;Microempresa;546907
2020;Pedernales;Manabí;Microempresa;54361
2020;Portoviejo;Manabí;Microempresa;90328
2020;Puerto López;Manabí;Microempresa;58159
2020;San Vicente;Manabí;Microempresa;26896
2020;Chone;Manabí;Microempresa;51125
2020;El Carmen;Manabí;Microempresa;5208
2020;Manta;Manabí;Microempresa;166377
2020;Pedernales;Manabí;Microempresa;59496
2020;Portoviejo;Manabí;Microempresa;273428
2020;Portoviejo;Manabí;Microempresa;5557
2020;Jipijapa;Manabí;Pequeña empresa;490906
2020;Manta;Manabí;Pequeña empresa;540905
2020;Portoviejo;Manabí;Pequeña empresa;1301392
2020;Santa Ana;Manabí;Pequeña empresa;126278
2020;Tosagua;Manabí;Pequeña empresa;286421
2020;Manta;Manabí;Pequeña empresa;3438905
2020;Manta;Manabí;Pequeña empresa;453643
2020;Montecristi;Manabí;Pequeña empresa;154354
2020;Paján;Manabí;Pequeña empresa;142575
2020;Pedernales;Manabí;Pequeña empresa;377928
2020;Portoviejo;Manabí;Pequeña empresa;1677842
2020;Portoviejo;Manabí;Pequeña empresa;385125
2020;Ambato;Tungurahua;Microempresa;10
2020;Ambato;Tungurahua;Microempresa;13334
2020;Ambato;Tungurahua;Microempresa;1832
2020;Patate;Tungurahua;Microempresa;4491
2020;San Pedro de Pelileo;Tungurahua;Microempresa;80
2020;Lago Agrio;Sucumbíos;Microempresa;17144
2020;Cotacachi;Imbabura;Microempresa;89311
2020;Machala;El Oro;Microempresa;58842
2020;Quito;Pichincha;Microempresa;99218
2020;Quito;Pichincha;Microempresa;53487
2020;Manta;Manabí;Pequeña empresa;100452
2020;Riobamba;Chimborazo;"Mediana empresa ""A""";1121382
2020;Aguarico;Orellana;Microempresa;28939
2020;Orellana;Orellana;Microempresa;2
2020;Playas;Guayas;Microempresa;9567
2020;Daule;Guayas;Microempresa;240
2020;Cuenca;Azuay;Microempresa;24999
2020;Cuenca;Azuay;Microempresa;3751
2020;Cuenca;Azuay;Microempresa;7
2020;Aguarico;Orellana;Microempresa;8638
2020;La Joya de los Sachas;Orellana;Microempresa;11693
2020;Loreto;Orellana;Microempresa;4829
2020;Loreto;Orellana;Microempresa;4987
2020;Orellana;Orellana;Microempresa;30
2020;Loreto;Orellana;Microempresa;5178
2020;Orellana;Orellana;Microempresa;35511
2020;Naranjal;Guayas;Microempresa;45633
2020;Salitre (Urbina Jado);Guayas;Microempresa;32965
2020;Simón Bolívar;Guayas;Microempresa;1990
2020;Cuenca;Azuay;Microempresa;374
2020;Girón;Azuay;Microempresa;5104
2020;Milagro;Guayas;Microempresa;82174
2020;Playas;Guayas;Microempresa;30189
2020;Balao;Guayas;Microempresa;11952
2020;Daule;Guayas;Microempresa;12796
2020;Cuenca;Azuay;Microempresa;795943
2020;Gualaceo;Azuay;Microempresa;47789
2020;Paute;Azuay;Microempresa;13786
2020;Santa Isabel;Azuay;Microempresa;29276
2020;Cuenca;Azuay;Microempresa;758332
2020;Cuenca;Azuay;Microempresa;84518
2020;Guayaquil;Guayas;Microempresa;1720338
2020;Guayaquil;Guayas;Microempresa;47252
2020;Guayaquil;Guayas;Microempresa;29498
2020;Samborondón;Guayas;Microempresa;38484
2020;Durán;Guayas;Microempresa;90494
2020;Durán;Guayas;Microempresa;1
2020;Guayaquil;Guayas;Microempresa;3047305
2020;Guayaquil;Guayas;Microempresa;160470
2020;Guayaquil;Guayas;Microempresa;124982
2020;Guayaquil;Guayas;Microempresa;511130
2020;Samborondón;Guayas;Microempresa;344408
2020;Samborondón;Guayas;Microempresa;89150
2020;Guayaquil;Guayas;Microempresa;48707
2020;Guayaquil;Guayas;Microempresa;15867
2020;Pastaza;Pastaza;Microempresa;111
2020;Sucre;Manabí;Microempresa;70
2020;Portoviejo;Manabí;Microempresa;18208
2020;Salinas;Santa Elena;Microempresa;11942
2020;Santa Elena;Santa Elena;Microempresa;127
2020;Salinas;Santa Elena;Microempresa;53446
2020;Santa Elena;Santa Elena;Microempresa;27172
2020;Pastaza;Pastaza;Microempresa;60153
2020;Jipijapa;Manabí;Microempresa;12153
2020;Paján;Manabí;Microempresa;12590
2020;Pichincha;Manabí;Microempresa;2343
2020;Portoviejo;Manabí;Microempresa;10926
2020;Santa Ana;Manabí;Microempresa;30321
2020;La Libertad;Santa Elena;Microempresa;503
2020;Salinas;Santa Elena;Microempresa;300
2020;Santa Elena;Santa Elena;Microempresa;11205
2020;Santa Elena;Santa Elena;Microempresa;100
2020;Pastaza;Pastaza;Microempresa;20212
2020;El Carmen;Manabí;Microempresa;55247
2020;Manta;Manabí;Microempresa;115408
2020;Montecristi;Manabí;Microempresa;108988
2020;Pedernales;Manabí;Microempresa;28739
2020;Portoviejo;Manabí;Microempresa;234067
2020;Puerto López;Manabí;Microempresa;40561
2020;San Vicente;Manabí;Microempresa;80124
2020;Sucre;Manabí;Microempresa;133353
2020;Jipijapa;Manabí;Microempresa;28470
2020;Manta;Manabí;Microempresa;63317
2020;Manta;Manabí;Microempresa;3820
2020;Portoviejo;Manabí;Microempresa;696
2020;Salinas;Santa Elena;Microempresa;47825
2020;Santa Elena;Santa Elena;Microempresa;23842
2020;Santa Elena;Santa Elena;Microempresa;3173
2020;Santa Elena;Santa Elena;Microempresa;99000
2020;Montecristi;Manabí;Microempresa;39961
2020;Manta;Manabí;Pequeña empresa;124137
2020;Pastaza;Pastaza;Pequeña empresa;215720
2020;Manta;Manabí;Pequeña empresa;111444
2020;Orellana;Orellana;Pequeña empresa;2075305
2020;La Joya de los Sachas;Orellana;Pequeña empresa;447399
2020;Orellana;Orellana;Pequeña empresa;344398
2020;Isabela;Galápagos;Pequeña empresa;618330
2020;San Cristóbal;Galápagos;Pequeña empresa;770198
2020;Santa Cruz;Galápagos;Pequeña empresa;1775416
2020;Santa Cruz;Galápagos;Pequeña empresa;345744
2020;Azogues;Cañar;Pequeña empresa;105047
2020;Yantzaza (Yanzatza);Zamora Chinchipe;Pequeña empresa;107389
2020;La Joya de los Sachas;Orellana;Pequeña empresa;231669
2020;Santo Domingo;Santo Domingo de los Tsáchilas;Microempresa;12718
2020;Durán;Guayas;Microempresa;100
2020;Guayaquil;Guayas;Microempresa;185823
2020;Guayaquil;Guayas;Microempresa;666817
2020;Guayaquil;Guayas;Microempresa;32043
2020;Guayaquil;Guayas;Microempresa;420
2020;Guayaquil;Guayas;Microempresa;100772
2020;Samborondón;Guayas;Microempresa;61818
2020;Guayaquil;Guayas;Microempresa;67
2020;Guayaquil;Guayas;Microempresa;17695
2020;Santo Domingo;Santo Domingo de los Tsáchilas;Microempresa;71922
2020;Santo Domingo;Santo Domingo de los Tsáchilas;Microempresa;133810
2020;Guayaquil;Guayas;Pequeña empresa;533000
2020;Durán;Guayas;Pequeña empresa;135960
2020;Guayaquil;Guayas;Pequeña empresa;858559
2020;Samborondón;Guayas;Pequeña empresa;886521
2020;Santo Domingo;Santo Domingo de los Tsáchilas;Pequeña empresa;1210494
2020;Santo Domingo;Santo Domingo de los Tsáchilas;Pequeña empresa;849217
2020;Santo Domingo;Santo Domingo de los Tsáchilas;Pequeña empresa;199783
2020;Santo Domingo;Santo Domingo de los Tsáchilas;Pequeña empresa;483841
2020;Durán;Guayas;Pequeña empresa;465275
2020;Guayaquil;Guayas;Pequeña empresa;13311710
2020;Guayaquil;Guayas;Pequeña empresa;41774914
2020;Guayaquil;Guayas;Pequeña empresa;3447179
2020;Guayaquil;Guayas;Pequeña empresa;4411850
2020;Guayaquil;Guayas;Pequeña empresa;660015
2020;Samborondón;Guayas;Pequeña empresa;12643988
2020;Samborondón;Guayas;Pequeña empresa;784420
2020;Samborondón;Guayas;Pequeña empresa;848477
2020;Baños de Agua Santa;Tungurahua;Pequeña empresa;129214
2020;Daule;Guayas;Pequeña empresa;224009
2020;El Triunfo;Guayas;Pequeña empresa;102447
2020;Milagro;Guayas;Pequeña empresa;233160
2020;Playas;Guayas;Pequeña empresa;1151871
2020;Daule;Guayas;Pequeña empresa;661975
2020;Naranjal;Guayas;Pequeña empresa;272711
2020;Naranjito;Guayas;Pequeña empresa;459360
2020;Quevedo;Los Ríos;Pequeña empresa;544027
2020;Cuenca;Azuay;Pequeña empresa;3587880
2020;Santa Isabel;Azuay;Pequeña empresa;334735
2020;Cuenca;Azuay;Pequeña empresa;8282822
2020;Cuenca;Azuay;Pequeña empresa;458557
2020;Cuenca;Azuay;Pequeña empresa;515612
2020;Cuenca;Azuay;Pequeña empresa;315939
2020;Quito;Pichincha;Pequeña empresa;19325427
2020;Quito;Pichincha;Pequeña empresa;67230300
2020;Quito;Pichincha;Pequeña empresa;3830486
2020;Quito;Pichincha;Pequeña empresa;2132679
2020;Quito;Pichincha;Pequeña empresa;5054077
2020;Lago Agrio;Sucumbíos;Pequeña empresa;248104
2020;Putumayo;Sucumbíos;Pequeña empresa;156734
2020;Cuenca;Azuay;Pequeña empresa;147143
2020;San Pedro de Pelileo;Tungurahua;Microempresa;10477
2020;Santiago de Píllaro;Tungurahua;Microempresa;12
2020;Putumayo;Sucumbíos;Pequeña empresa;154590
2020;Lago Agrio;Sucumbíos;Pequeña empresa;232984
2020;Cayambe;Pichincha;Pequeña empresa;104661
2020;Babahoyo;Los Ríos;Pequeña empresa;410920
2020;Quevedo;Los Ríos;Pequeña empresa;204423
2020;Quito;Pichincha;Pequeña empresa;269253
2020;Quito;Pichincha;Pequeña empresa;242009
2020;Quito;Pichincha;Grande empresa;379954996
2020;Quito;Pichincha;Grande empresa;32335925
2020;Quito;Pichincha;Grande empresa;12761369
2020;Lago Agrio;Sucumbíos;"Mediana empresa ""A""";1531506
2020;Ambato;Tungurahua;"Mediana empresa ""A""";1284849
2020;Quito;Pichincha;"Mediana empresa ""A""";1099615
2020;Quito;Pichincha;"Mediana empresa ""A""";1650472
2020;Santa Cruz;Galápagos;"Mediana empresa ""B""";2204222
2020;Quito;Pichincha;"Mediana empresa ""B""";19313126
2020;Quito;Pichincha;"Mediana empresa ""B""";12849908
2020;Quito;Pichincha;"Mediana empresa ""B""";6280288
2020;Quito;Pichincha;"Mediana empresa ""B""";9309519
2020;Quito;Pichincha;"Mediana empresa ""B""";3222047
2020;Quito;Pichincha;Microempresa;73103
2020;Quito;Pichincha;Microempresa;10316
2020;Yantzaza (Yanzatza);Zamora Chinchipe;Grande empresa;7581689
2020;Ambato;Tungurahua;"Mediana empresa ""A""";1382045
2020;Quito;Pichincha;"Mediana empresa ""B""";2087715
2020;Quito;Pichincha;"Mediana empresa ""B""";20411871
2020;Quito;Pichincha;"Mediana empresa ""B""";2477636
2020;Machala;El Oro;Pequeña empresa;466277
2020;Cevallos;Tungurahua;Pequeña empresa;187414
2020;Ambato;Tungurahua;Pequeña empresa;6474036
2020;Baños de Agua Santa;Tungurahua;Pequeña empresa;138263
2020;Mocha;Tungurahua;Pequeña empresa;135005
2020;San Cristóbal;Galápagos;Pequeña empresa;1022336
2020;Santa Cruz;Galápagos;Pequeña empresa;731891
2020;San Cristóbal;Galápagos;Pequeña empresa;592619
2020;Santa Cruz;Galápagos;Pequeña empresa;798579
2020;Santa Cruz;Galápagos;Pequeña empresa;261285
2020;Quevedo;Los Ríos;Pequeña empresa;636580
2020;Valencia;Los Ríos;Pequeña empresa;864887
2020;Ventanas;Los Ríos;Pequeña empresa;194096
2020;Babahoyo;Los Ríos;Pequeña empresa;519854
2020;Buena Fé;Los Ríos;Pequeña empresa;212767
2020;Quevedo;Los Ríos;Pequeña empresa;1199233
2020;Ventanas;Los Ríos;Pequeña empresa;178926
2020;Milagro;Guayas;Pequeña empresa;1044398
2020;Guayaquil;Guayas;Pequeña empresa;2037052
2020;Durán;Guayas;Pequeña empresa;1384971
2020;Durán;Guayas;Pequeña empresa;590377
2020;Guayaquil;Guayas;Pequeña empresa;17930561
2020;Guayaquil;Guayas;Pequeña empresa;555131
2020;Guayaquil;Guayas;Pequeña empresa;705848
2020;Samborondón;Guayas;Pequeña empresa;2431035
2020;Samborondón;Guayas;Pequeña empresa;823536
2020;Riobamba;Chimborazo;"Mediana empresa ""A""";1738791
2020;Salcedo;Cotopaxi;"Mediana empresa ""A""";1433426
2020;Cuenca;Azuay;"Mediana empresa ""A""";3229193
2020;Cuenca;Azuay;"Mediana empresa ""A""";1165665
2020;Guayaquil;Guayas;"Mediana empresa ""A""";2137064
2020;Guayaquil;Guayas;"Mediana empresa ""A""";1628555
2020;Guayaquil;Guayas;Microempresa;21000
2020;Durán;Guayas;Microempresa;72
2020;Guayaquil;Guayas;Microempresa;242075
2020;Guayaquil;Guayas;Microempresa;63684
2020;Guayaquil;Guayas;Microempresa;1890
2020;Samborondón;Guayas;Microempresa;58104
2020;Samborondón;Guayas;Microempresa;86880
2020;Chambo;Chimborazo;Microempresa;73731
2020;Riobamba;Chimborazo;Microempresa;348170
2020;Riobamba;Chimborazo;Microempresa;3009
2020;Daule;Guayas;Microempresa;9415
2020;El Triunfo;Guayas;Microempresa;86267
2020;Milagro;Guayas;Microempresa;65359
2020;Camilo Ponce Enríquez;Azuay;Pequeña empresa;172802
2020;Cuenca;Azuay;Pequeña empresa;1291331
2020;Camilo Ponce Enríquez;Azuay;Pequeña empresa;1138788
2020;Cuenca;Azuay;Pequeña empresa;13932399
2020;Cuenca;Azuay;Pequeña empresa;273523
2020;Gualaceo;Azuay;Pequeña empresa;232198
2020;Santa Isabel;Azuay;Pequeña empresa;103691
2020;Azogues;Cañar;Pequeña empresa;350565
2020;Azogues;Cañar;Microempresa;26590
2021;Atacames;Esmeraldas;Microempresa;3920
2021;Muisne;Esmeraldas;Microempresa;4886
2021;Atacames;Esmeraldas;Microempresa;196
2021;Eloy Alfaro;Esmeraldas;Microempresa;536060
2021;Esmeraldas;Esmeraldas;Microempresa;10206
2021;Esmeraldas;Esmeraldas;Microempresa;931196
2021;Muisne;Esmeraldas;Microempresa;560
2021;Quinindé;Esmeraldas;Microempresa;128086
2021;Rioverde;Esmeraldas;Microempresa;720902
2021;San Lorenzo;Esmeraldas;Microempresa;18074
2021;Archidona;Napo;Microempresa;165914
2021;Tena;Napo;Microempresa;895874
2021;Tena;Napo;Microempresa;155190
2021;Tiwintza;Morona Santiago;Microempresa;565642
2021;Huamboya;Morona Santiago;Microempresa;196980
2021;Cuenca;Azuay;Pequeña empresa;2835854
2021;Babahoyo;Los Ríos;Grande empresa;72257122
2021;Quito;Pichincha;Grande empresa;81668160
2021;Pedro Moncayo;Pichincha;"Mediana empresa ""A""";27980344
2021;Rumiñahui;Pichincha;"Mediana empresa ""A""";16971150
2021;Guayaquil;Guayas;"Mediana empresa ""A""";14099372
2021;Quito;Pichincha;"Mediana empresa ""A""";146408864
2021;Quito;Pichincha;"Mediana empresa ""A""";26125344
2021;Quito;Pichincha;"Mediana empresa ""A""";20018138
2021;Quito;Pichincha;"Mediana empresa ""A""";25789792
2021;Ambato;Tungurahua;"Mediana empresa ""A""";18159036
2021;Shushufindi;Sucumbíos;"Mediana empresa ""A""";15551998
2021;Baños de Agua Santa;Tungurahua;"Mediana empresa ""A""";26510554
2021;Patate;Tungurahua;"Mediana empresa ""A""";22790530
2021;Quito;Pichincha;"Mediana empresa ""B""";136514602
2021;Loreto;Orellana;Microempresa;720804
2021;Orellana;Orellana;Microempresa;208866
2021;Orellana;Orellana;Microempresa;1276114
2021;Orellana;Orellana;Microempresa;48972
2021;El Guabo;El Oro;Microempresa;1064630
2021;Orellana;Orellana;Microempresa;3475990
2021;Orellana;Orellana;Microempresa;1192212
2021;San Cristóbal;Galápagos;Microempresa;2447018
2021;Morona;Morona Santiago;Microempresa;286664
2021;Rioverde;Esmeraldas;"Mediana empresa ""B""";33478900
2021;Atacames;Esmeraldas;Microempresa;905562
2021;Esmeraldas;Esmeraldas;Microempresa;560
2021;Esmeraldas;Esmeraldas;Microempresa;4200
